,Unnamed: 0.1,Unnamed: 0,GalaxyID,n_r,pa_r,q_r,re_r,mag_r,flag_r,MassType_Star,MassType_Gas,MassType_DM,MassType_BH,BlackHoleMass,InitialMassWeightedStellarAge,StarFormationRate,xc_centroid,yc_centroid,ellipticity_centroid,elongation_centroid,orientation_centroid,xc_asymmetry,yc_asymmetry,ellipticity_asymmetry,elongation_asymmetry,orientation_asymmetry,flux_circ,flux_ellip,rpetro_circ,rpetro_ellip,rmax_circ,rmax_ellip,rhalf_circ,rhalf_ellip,r20,r80,gini,m20,gini_m20_bulge,sn_per_pixel,concentration,asymmetry,smoothness,multimode,intensity,deviation,outer_asymmetry,shape_asymmetry,sersic_amplitude,sersic_rhalf,sersic_n,sersic_xc,sersic_yc,sersic_ellip,sersic_theta,sky_mean,sky_median,sky_sigma,xmin_stamp,ymin_stamp,xmax_stamp,ymax_stamp,nx_stamp,ny_stamp,flag,flag_sersic,DiscToTotal
1171,1171,1194.0,9521793.0,1.6892,-47.9219,0.9289,4.893,17.3943,0.0,58794082000.0,0.0,635616890000.0,172903040.0,131797984.0,9.06459,0.0,167.87592787606502,167.38972701048658,0.1739775288498959,1.2106208183509344,0.9141977058100872,167.69690442788712,167.53084944143387,0.1739513693746389,1.210582480165785,0.9141991973433484,0.543138800545091,0.5484353410232781,43.475013874667454,48.91961232502264,167.42330201024194,195.61371215398069,21.702259420759248,24.098143619204123,8.00501084841325,36.02539297783818,0.5617280203978915,-1.946182019932484,0.169257840782774,0.0729420225453994,3.2662340106909045,0.0492963766032611,0.0085644545541238,0.0,0.0,0.0218149138637905,0.058774714699016,0.0164930937745574,9.006871543611636e-05,21.16409621985376,1.5087960830628888,167.59481682225857,167.5511851363841,0.0739700087801187,1.1577388680946432,-1.639492899071789e-09,-1.5459381648882995e-09,2.111059427253327e-07,0.0,0.0,335.0,335.0,336.0,336.0,0.0,0.0,0.4142794560849446
1172,1172,1195.0,9526568.0,6.165,-67.5232,0.9137,4.427,16.5571,0.0,92188090000.0,0.0,754197070000.0,85785856.0,81851864.0,6.3674474,0.0,168.6715175314594,168.17481708539583,0.0609806385208645,1.0649407680208087,1.4610436179898008,168.3043931309914,168.13125965823758,0.0609003853826005,1.0648497608077627,1.4607328990523747,0.8158365669405109,0.8163710338059494,22.493771198422422,23.25231512817176,77.47920190708477,80.15964691685484,11.784183561152409,12.191068568559269,3.698825258459918,18.86811006064073,0.6115954427329305,-1.948449492034409,0.4176729395078515,0.1660334503637016,3.538322931104525,0.0325520880445812,7.48054730436635e-05,0.0,0.0,0.0145485752477953,0.0498984712041603,0.0605269601091012,0.0002593833798148,14.283110865826956,2.4603307288888843,168.42799721052904,168.3255196627868,0.0522241116622722,2.022513091311505,-2.190854463512717e-10,-7.118914860185516e-09,3.815670212945608e-07,0.0,0.0,335.0,335.0,336.0,336.0,0.0,0.0,0.4148180874610139
1173,1173,1196.0,9530300.0,2.3412,79.669,0.5103,1.996,18.0288,0.0,39779598000.0,107973704.0,398902657000.0,834649790.0,60373416.0,8.030588,0.08416554,167.0827454755479,166.61107225631977,0.2528576807386976,1.3384330859329416,-1.536387462421316,167.15773837151733,167.77489401788392,0.2537101581579444,1.3399619610682567,-1.536906538345388,0.3043527252929713,0.3015548171750309,12.699895972438473,14.00952836055101,50.062331252185,52.486899883331326,7.121808324075794,7.922554883433772,3.291305082120313,10.279486343643171,0.4716949866113409,-1.5292851675780492,-0.5653151951422744,0.212150672083836,2.473016367683062,0.0513601129147143,0.009009068754413,0.0,0.0,0.071975662341427,0.0829280896611783,0.1152875512993771,0.000180734773722,11.255768936757258,2.426926205554395,167.4326385147002,167.55624605303302,0.2173858556707296,1.6369658768235738,2.483087823168275e-09,2.712055384938166e-09,1.367106797656644e-07,0.0,0.0,335.0,335.0,336.0,336.0,0.0,0.0,0.5391022368278795
1174,1174,1197.0,9532695.0,1.3985,-33.8189,0.5243,3.598,16.9095,0.0,100877836000.0,0.0,249123897000.0,230599872.0,186088400.0,8.835974,0.0,167.2110277242491,167.4057376481502,0.0639476444877457,1.0683163117011232,-0.4441876505347359,167.33863831214455,167.39996783073207,0.0639583462780676,1.0683285257912971,-0.4440899893713031,0.8481347494209944,0.8451155175345042,25.48442332913645,25.90381380295368,85.67961185093283,86.06892807746753,13.117005539163843,13.356333383324998,5.473862970947918,20.8178299872302,0.5395917956159899,-1.7332560986174976,-0.0878741353589243,0.1671905625875965,2.9007076804787286,0.0435883949228014,0.0334935397230303,0.0,0.0,0.0226434035163322,0.0605512734522934,0.0749754858545558,0.0002982532860243,16.028489491288262,1.6955374459943702,167.40650021061708,167.3707268163109,0.2682952171409504,2.5279473092532085,-2.6307866298037843e-09,-2.480665489307162e-09,3.387478481354559e-07,0.0,0.0,335.0,335.0,336.0,336.0,0.0,0.0,0.3418099066469779
1175,1175,1198.0,9537912.0,2.2578,-28.8393,0.3078,6.232,17.4813,0.0,45138989000.0,228711504.0,572298560000.0,47071804.0,26099862.0,7.7446027,0.0,167.56726551937143,167.08839533519378,0.0358109449880406,1.0371409992696885,0.2832568192922101,167.38928060977833,167.39934340768224,0.0357499799375108,1.0370754256610688,0.2828299464022266,0.4920331420252196,0.4920316717608461,64.29594266109943,65.4829054386829,167.02813253944484,171.67003812570923,26.126976593704903,26.61372810859364,8.71718148890464,51.62881406166285,0.5748523072888161,-2.1919402615524186,0.4045335223354653,0.0481022615164765,3.862580306304648,0.0979784620326576,0.0077467341141754,0.0003018412315122,0.0182537235956659,0.0196932749561688,0.1122806979516692,0.013003349232984,5.925525591743698e-05,22.56604613300344,1.4761981516935807,167.50309911911185,167.49927035158004,-0.043532938413873,1.0673884042825903,1.2217426851556372e-08,1.1257718468231565e-08,1.7510304438753857e-07,0.0,0.0,335.0,335.0,336.0,336.0,0.0,0.0,0.7795596949198111
1176,1176,1199.0,9539938.0,2.0519,49.9071,0.6371,3.149,18.1142,0.0,30864281600.0,0.0,889375100000.0,108883472.0,86870680.0,8.835867,0.0,167.87578505261553,167.6937047919021,0.2970478351813733,1.4225719046729397,0.8494561228649069,167.56263690410117,167.55303636335765,0.2970711926532262,1.4226191750122328,0.8493531106091777,0.2831185554336014,0.2886139626725571,32.316353630954005,41.58642007122532,161.31599870935298,161.52917740859303,17.127917941961428,21.28864688779248,6.799860514608249,26.137869247812382,0.5359176603800027,-1.8423757001283128,-0.0304412209300655,0.071647715195875,2.9238508849595544,0.0668903967449004,0.0190254998308208,0.0,0.0,0.0241429797031464,0.0624572036133501,0.0592593809953559,7.469150523752026e-05,16.771052712036152,1.472308821882007,167.67993768329853,167.48776239702087,0.0539838990218696,1.8774853549538773,-6.444035520412488e-11,-2.093910891382299e-09,1.1223161919654729e-07,0.0,0.0,335.0,335.0,336.0,336.0,0.0,0.0,0.4432893931147867
1177,1177,1200.0,9542933.0,2.1259,6.051,0.3385,13.645,17.0392,0.0,30804037600.0,7271653900.0,326383731000.0,14832249.0,2849098.0,5.0915604,4.937533,168.13701517879045,164.90474280749106,0.3640474761965937,1.5724444240261128,-0.7357372590532045,166.26604936157815,167.75874858094355,0.3651510310102887,1.5751777963684563,-0.7375513891697898,0.6544089743871919,0.6544255534150183,118.23995028003011,136.0202606617064,170.0555623739476,255.99214451480847,38.45393104500615,50.812284753301256,16.670516120259563,85.21288011074243,0.6124302165102902,-1.9363695062818485,0.4134336395792575,0.034247761716417,3.542780992275849,0.4838342027968735,0.0924223957330843,0.030568921596377,0.65090639010263,0.0241447073479463,0.6483989114126371,0.1756098182386552,4.809222333280568e-05,32.60802803820887,0.9013519346798644,164.81709703022312,165.97093372429032,0.2737595746294805,3.0181259652050265,4.096063810265261e-09,4.4737652087980225e-09,2.255158527379048e-07,0.0,0.0,335.0,335.0,336.0,336.0,0.0,0.0,0.6830125468526225
1178,1178,1201.0,9544766.0,0.8188,51.4739,0.6338,4.993,17.7171,0.0,39128433000.0,1492926980.0,481969832000.0,23814552.0,3135327.5,6.0874434,0.8490255,167.02323924038356,167.31437785586346,0.024506541037586,1.0251221992443214,-0.9796550218114148,167.0372353990542,167.38509957484462,0.0245063594370191,1.0251220084047663,-0.9797943549778446,0.4707822605869508,0.4707597760638981,38.77544560240564,39.21815731903296,103.39160957726789,104.65329799432403,18.411165738805057,18.63375813715361,9.32137600178119,30.6700780520878,0.4866826934441097,-1.4914692936713916,-0.5173324469373823,0.0842957804378047,2.586174272496755,0.1159794868943805,0.0088111423701485,1.0,0.9987699913959618,0.1618108846184091,0.1350424428808997,0.092305779903518,0.0001070800140576,19.606270323263544,0.9044786300354783,166.99788975068464,167.29592370625446,0.0347009528819341,2.1907637858156708,5.8449226787804794e-09,6.006809936062513e-09,1.683284318210243e-07,25.0,24.0,310.0,309.0,286.0,286.0,0.0,0.0,0.8127269088034867
1179,1179,1202.0,9546367.0,2.2981,43.6549,0.3985,4.837,17.2478,0.0,53323895000.0,0.0,369264919000.0,64832280.0,56253588.0,7.2254825,0.0,167.3736452483734,168.12972285649025,0.1292870214269004,1.1484840867294437,0.6291639067833709,167.08373085184445,167.73989387571822,0.1293877141012687,1.1486169173086067,0.629505466946683,0.5978994352589507,0.6041103143002443,46.217322282393766,52.711269630814826,155.8678191687875,178.6797415376637,20.13455649592262,21.63773493136076,7.750559971402255,37.8071100364588,0.5841154994948718,-2.013603899048332,0.3267992245401094,0.0694131387096457,3.4412020012475217,0.0820376311399744,0.0022893771210576,0.0003107037439801,0.0111838882651534,0.0165457515567917,0.0959027339704674,0.0614147300303287,0.00010332285077,20.022368299203293,1.567633994892781,167.1977920631626,167.74577399660353,0.0380296330544321,1.2975236793035083,3.911265930191226e-09,4.271926964856869e-09,2.153414869468713e-07,0.0,0.0,335.0,335.0,336.0,336.0,0.0,0.0,0.7311867577529764
1180,1180,1203.0,9549226.0,1.8601,85.978,0.8027,4.636,17.3683,0.0,42277712000.0,763217980.0,402761318000.0,24589872.0,7874592.0,6.8642426,0.91098064,167.34238287613766,168.2388437681699,0.0758734951050761,1.0821029314744124,-1.177436889827646,167.62691065680212,167.6699424960549,0.0762101037079152,1.0824972258451926,-1.1770845537886954,0.5033925372734199,0.5036503066151456,45.31137411508121,47.1471062942197,123.18690797940856,131.70316090371935,18.58342949858977,19.3751743674474,8.125525181467902,35.64620028217826,0.568642005064139,-1.7758104159119077,0.0854145432944397,0.0704641677422218,3.2108090117552424,0.1664660988332189,0.007981096074228,0.1733333333333333,0.8696230429133419,0.143189702211838,0.1772017890807044,0.1167143813437254,9.810488754150272e-05,19.674905481451784,1.2558882879922912,167.18735113422068,167.6540406678465,0.052001735239119,1.2080485173251905,-1.4723659504636422e-08,-1.6467259257023205e-08,1.851115204160582e-07,0.0,0.0,333.0,334.0,334.0,335.0,0.0,0.0,0.7625378135335424
1181,1181,1204.0,9550846.0,1.0196,0.5465,0.2516,15.742,17.4348,0.0,23371810800.0,15470140400.0,556204820000.0,23731994.0,2587204.2,5.5201583,3.837533,161.298107080863,170.8975061469028,0.0711232880490101,1.0765691368229315,-0.6225622124482812,167.7195024678999,167.0877801117133,0.0836328587387655,1.0912656674088708,-0.607895967464007,0.7168857822454451,0.7168975483111508,108.36104780513443,112.4478985040916,159.16587579851543,173.46890098161663,51.40449308520672,53.71506457569208,17.95432399818302,84.10237845136983,0.4955463611680388,-1.9644562408169224,-0.1456773373320805,0.0390598498464101,3.3531960997191144,0.4920458158822484,0.0931101933824992,0.1721553934135279,0.3492706608759761,0.0942018071832466,0.7556401357179484,0.0422497214240407,3.636334700594849e-05,34.15387868010524,0.956721019525566,166.9103183852383,166.70362521126685,0.0416044985522319,2.99475320425744,-1.975258947452971e-09,-1.862544323390161e-09,2.543401697346717e-07,0.0,0.0,335.0,335.0,336.0,336.0,0.0,0.0,0.7531840651348362
1182,1182,1205.0,9552227.0,1.7998,71.6563,0.4234,9.52,17.7556,0.0,32106506200.0,915610500.0,386764472000.0,22102030.0,6608382.5,5.938575,0.5887301,167.86512025774832,167.3033661926111,0.0495997259496164,1.0521882487872547,1.1130868248887575,167.8046115833332,166.43642876960956,0.0497745127309426,1.0523817908462911,1.1149831649347202,0.4447365255300476,0.4447426393606987,93.22434891881603,95.15481066817304,169.2589510838289,177.22247082731,27.225315643689804,27.95603952192306,9.234349082811914,70.94621539463522,0.6178624199145868,-2.41115178043588,0.7693471624192698,0.0312140824289354,4.427614725462722,0.1001583375390371,0.0094854776045736,0.0121363555238265,0.0238180422599063,0.0057842503576772,0.1219177375248565,0.0260768721189983,5.4980613864014056e-05,21.281561163874365,1.685260595217518,167.9165713723594,166.4419472094221,0.0446757341008268,1.931463689199856,-9.160649839778794e-11,-2.976641641854937e-09,1.595451423497346e-07,0.0,0.0,335.0,335.0,336.0,336.0,0.0,0.0,0.5862501301164056
1183,1183,1206.0,9554090.0,5.1694,21.36,0.8702,6.592,17.345,0.0,46492684000.0,0.0,231701905000.0,68488592.0,55998860.0,8.433509,0.0,167.62282017121407,167.00870890681955,0.0441035627184849,1.046138431945527,-0.2661989341142599,167.2318371609408,167.54671881552972,0.0441455088417225,1.0461843400329984,-0.2689168351523806,0.4845355567899117,0.4843588563922339,63.83490281481102,64.74871494966895,158.43747767143307,164.3040264617578,19.50479254078502,19.953709150475515,5.729045099807942,50.98716417976596,0.6312985810345745,-2.4361595033461154,0.8531865119400015,0.0453967272392662,4.746893084120066,0.0685760524104115,0.0047511800670795,0.0076962544894817,0.0275656437443256,0.0173037744002204,0.0913427993823348,0.0538607105606688,8.629239654693036e-05,17.19693112719155,2.16609643078105,167.32858232163508,167.5341082602608,0.0700586287234358,0.4372351902453431,-1.3390006981991342e-09,-1.2625930147852904e-09,1.724136803905914e-07,0.0,0.0,335.0,335.0,336.0,336.0,0.0,0.0,0.6882496696550767
1184,1184,1207.0,9556291.0,1.8227,-27.1468,0.4606,1.963,17.8091,0.0,40423506000.0,0.0,151795335000.0,43347240.0,33549696.0,8.343633,0.0,165.43979617377468,167.9756931934397,0.0611355764475901,1.065116511941383,0.3373609711131184,165.7621039513292,167.91393382954266,0.0612243613825009,1.0652172455951925,0.3358625606347071,0.3465794866851978,0.3457730576214576,14.991242576049816,15.299901352098969,49.61682205967933,52.173618829531456,7.4151527911252195,7.636677599751945,3.2720557325147888,12.19158557144946,0.5496271567239891,-1.6278613008011364,-0.1112376927610663,0.1798224209929022,2.8561974946451967,0.0662441309576439,0.0067617774237442,0.0,0.0,0.0976800252450049,0.0648428065504182,0.0585939760818029,0.0002845354683531,7.626348248348231,1.963146288346173,165.60935348620663,167.7368956784842,-0.3017634794285387,1.416785223578439,1.2210689793434948e-08,1.5123202411742624e-08,1.418151056797188e-07,7.0,13.0,318.0,324.0,312.0,312.0,0.0,0.0,0.5866442561820404
1185,1185,1208.0,9557493.0,1.7129,56.5473,0.4664,2.792,18.1439,0.0,24325832700.0,0.0,81457775000.0,47236416.0,32025904.0,7.993047,0.0,168.57828621464037,167.5871864840188,0.0486816745835794,1.051172854850946,-0.8750424290512457,167.3182760938741,167.53580274847843,0.0477676571391595,1.0501638675658178,-0.8405247172081961,0.2686634228398514,0.2687307106948924,26.57671987589143,27.259910868410064,87.6117673050228,88.51003419693804,11.784266404828175,12.08258545868156,4.787392245214906,21.376394128024923,0.5512902702631621,-1.9294052096144465,0.1059646480654636,0.0875787433639585,3.249177181086252,0.0762232908073925,0.0203444840658717,0.0,0.0,0.0369708557264792,0.1709234928869017,0.1342912042420572,0.0001443029591942,11.717073775805291,1.3390690165875037,167.5705498610675,167.6011386035695,0.0203488230617984,3.04999140470762,-3.917884572101847e-09,-1.0271347383456164e-09,9.186422166755896e-08,46.0,40.0,297.0,291.0,252.0,252.0,0.0,0.0,0.6522998913201681
1186,1186,1209.0,9560556.0,1.7144,29.3315,0.5092,2.933,17.8954,0.0,30586591200.0,0.0,178320982000.0,21636598.0,16095146.0,7.0592666,0.0,168.1165249897998,167.34747408938463,0.0254767404581518,1.0261427731033623,-1.421230262576505,167.7364339767288,167.15295001878502,0.0252402167104076,1.0258937813634736,-1.4247106168733747,0.3357645649617795,0.335663626864836,25.67539788799512,25.95694404563703,86.91298023823404,88.25330793833521,12.421535358439847,12.564173779613482,5.347227762237937,20.7926876762618,0.5260333247412878,-1.845407697078837,-0.0772675084549909,0.1032417799111998,2.94890973557872,0.1066037673503964,0.0234966935718549,0.0,0.0,0.042241627624852,0.0939330086886953,0.1333187386948316,0.000142511948299,13.540221551116954,1.5492288897406905,167.71747088362778,167.29791047003403,0.0913971177700605,1.384903132155333,-1.7627601637459862e-09,-2.5267590310233247e-09,1.2831557526039756e-07,18.0,14.0,329.0,325.0,312.0,312.0,0.0,0.0,0.6092433201033307
1187,1187,1210.0,9561734.0,1.7958,37.0162,0.9411,1.755,18.4062,0.0,24102402000.0,0.0,153763430000.0,86852392.0,62367880.0,9.436356,0.0,168.4961997762906,167.8125293620275,0.149446802102958,1.1757054143967234,-0.6753822585365781,168.52689510700702,167.47046858902843,0.1494109505764703,1.1756558595219757,-0.6760189082928361,0.1954382597140216,0.1955498225893691,13.721403313533663,14.969747870904978,47.24936385271106,52.15774126313058,7.546592936704124,8.261088007511702,3.560494426750529,11.175913289351074,0.4789586344484515,-1.6084416337586498,-0.4745047072854209,0.149396353934349,2.483863566254036,0.086533549827359,0.0049188846182581,0.0,0.0,0.0637992880465423,0.107677427800751,0.1669839103279208,0.0001546076593507,8.934786781201772,1.847983428034472,168.51213581478848,167.52868212592762,-0.0491227939678464,1.6009287879690255,-2.873025016939434e-09,-2.5452115238090152e-09,8.366635249723213e-08,16.0,21.0,311.0,316.0,296.0,296.0,0.0,0.0,0.5590979393870383
1188,1188,1211.0,9562860.0,1.1016,75.6963,0.8434,5.815,17.848,0.0,24235749400.0,1633805440.0,204516999000.0,14810656.0,1347930.4,5.9885483,0.8194461,166.5976271851914,165.6784699378535,0.0359366027077998,1.037276182052691,-0.6537707279445657,167.35953566438607,166.6582787637547,0.0349323481238259,1.0361967868842297,-0.6535684280148902,0.350277882936103,0.3500379255649069,45.49738813483723,46.122018774142255,158.79315878823516,158.83328410668236,22.41439246269853,22.826132753722888,10.470409981504714,36.778927777877215,0.5099822522086791,-1.6334557992502938,-0.3036029826865847,0.0600899691423095,2.7281768834665794,0.1701620458711146,0.0149390713248011,0.0871794871794871,0.498795650460732,0.1116028785169218,0.1520253987513294,0.065190306533081,5.115791817965089e-05,21.52861385858011,1.1679171029121376,167.4069583441178,166.6726165196941,-0.1208879958710152,3.0318483687263664,-7.581732867775319e-11,-2.4635917938530235e-09,1.320461616592118e-07,0.0,0.0,335.0,335.0,336.0,336.0,0.0,0.0,0.7949559382083213
1189,1189,1212.0,9563813.0,1.7949,-40.1997,0.5859,3.613,18.109,0.0,24268062700.0,0.0,117911159000.0,25952602.0,12495950.0,7.8234615,0.0,166.9748756191832,166.99224676344258,0.0437590107125868,1.0457614881633508,1.4425694137973626,167.04413814326648,167.60100997779804,0.0441965695038522,1.0462402289986656,1.4427275831831703,0.2639927813000687,0.2639542764647421,30.65959343109437,31.299829842101747,103.50342396027004,104.20991455658556,14.501032743443703,14.83454585140079,5.636991756349592,24.791092097751864,0.5392630085753155,-1.945139611575753,0.0573336432698097,0.0757650921421764,3.2162412951997803,0.0952793689865709,0.0013010259349431,0.0,0.0,0.0306472382677778,0.1148243879971811,0.1848649472278699,8.870088867543829e-05,14.907571208734902,1.583082570131152,166.9620291925657,167.53270243137663,0.0649298611116979,2.219820581268208,2.4719191620065357e-09,-2.2490320918687987e-09,1.0061196818329145e-07,18.0,10.0,325.0,317.0,308.0,308.0,0.0,0.0,0.3571090734373522
1190,1190,1213.0,9565394.0,1.4882,-60.6106,0.7073,2.149,18.4519,0.0,19303890900.0,0.0,186232144000.0,24796372.0,12851941.0,7.733273,0.0,167.5159458590512,166.9794716658282,0.2689583742161013,1.3679111622784768,0.7449202674971976,167.5593301102102,167.06574111843273,0.2689676004189474,1.3679284263913474,0.7449480215550255,0.1986733300367539,0.1988792515206156,17.81254771695736,21.471468060621326,70.12145508714208,76.06991118059483,8.571656671934631,10.253797024138716,4.100210472788521,14.17066841257238,0.5128786637880663,-1.7471563153590612,-0.2104712877052419,0.1147339118589437,2.692920926373381,0.0538049186233948,0.0422804881600117,0.0,0.0,0.0653967483419097,0.0575949161083381,0.0799281558478757,0.0001965113345566,8.500059500848302,1.2430575840826386,167.51885733474907,167.13026295950343,-0.0732545829859473,0.8094402224667068,7.910772805454591e-11,5.624425163072597e-10,7.488093314776331e-08,6.0,5.0,331.0,330.0,326.0,326.0,0.0,0.0,0.5060742112660391
1191,1191,1214.0,9566509.0,1.6998,58.4031,0.6402,3.722,18.2001,0.0,20878696400.0,0.0,109214695000.0,12737511.0,5075439.5,7.336305,0.0,167.2148105625365,168.68487115271407,0.0318653342485848,1.032914154792559,0.2719127161841848,167.75844148955588,167.97159610106178,0.0311907169664878,1.0321948989473184,0.2618533588227729,0.2468487706077635,0.2467705221401755,31.40909504099288,31.875879161058347,102.70785533538786,104.8234046937644,15.06326098667812,15.31165633014607,6.243116074547528,25.877292012708384,0.5388737660010491,-1.8609232760704453,-0.0029550279779879,0.0710688384076675,3.0875870853413363,0.0963336811503554,0.0046469866280786,0.0,0.0,0.029579108477417,0.1310206029529576,0.206818305974706,7.17642702351843e-05,15.898213590026218,1.543603750448204,167.52326569291117,167.80426905517442,0.0404292178841521,0.7302526146898745,-5.729104583286912e-10,-7.233693735991154e-10,9.111412633518845e-08,0.0,6.0,335.0,335.0,336.0,330.0,0.0,0.0,0.5776305659754355
1192,1192,1215.0,9567313.0,1.8964,-22.9016,0.7869,3.227,18.9368,0.0,10800353300.0,0.0,188229321000.0,16525326.0,13534133.0,8.031933,0.0,167.54014476932198,167.71980683216344,0.0337861752586892,1.0349675966059946,1.2421433676822249,167.390116239216,167.88746013758703,0.0337431893674677,1.034921553976296,1.2431434615610817,0.1267891563449035,0.1268080355741382,32.45320916190218,33.080099786609246,102.5617854565549,103.82141929360225,13.146196572181914,13.36891777748415,5.177673887317362,25.97419340356632,0.5798180804647625,-2.0338936181796026,0.3195877756990386,0.048357095943675,3.5020368838898985,0.0677788897878047,0.0126331192153833,0.0,0.0,0.0045067357473735,0.1090144995793305,0.1728011763747071,4.889694991159848e-05,13.570450965183351,1.5811478450101475,167.3707541209818,167.84609179205987,0.0454139703857451,1.081265567364241,9.219016245919571e-10,5.988277045251643e-11,4.6272705011925326e-08,18.0,17.0,319.0,318.0,302.0,302.0,0.0,0.0,0.341828624681824
1193,1193,1216.0,9568004.0,1.6492,-3.6246,0.7274,1.464,18.7993,0.0,12209895400.0,0.0,214832513000.0,5447133.5,1777993.6,6.9989004,0.0,167.55319880587626,168.00229648713162,0.0273200304806865,1.0280873785179188,0.826808257831394,167.26970274941164,167.79290256769428,0.0281529934983999,1.0289685447504164,0.8206287552608315,0.1447716660603253,0.1447887154582186,13.914713655540536,14.131715366150711,48.67968861753407,48.91173883668449,6.579137290282621,6.674428927083938,3.1886987306386887,11.022740978321751,0.4955554884253232,-1.732530054985982,-0.3063570041893642,0.1293323289074729,2.6933805661346284,0.0856695528387586,0.0014628938637705,0.0,0.0,0.03521693076906,0.1436833631472137,0.1220017344089876,0.0002572113317665,6.781202289762939,1.1300198457736663,167.41247888632694,167.9018086837064,0.02321774894515,3.110796913670813,1.1275795595005509e-08,1.2661839413718472e-08,5.250255001264033e-08,73.0,70.0,268.0,265.0,196.0,196.0,0.0,0.0,0.3348324297390997
1194,1194,1217.0,9569032.0,1.6656,-15.9038,0.4947,4.807,18.439,0.0,15514144800.0,428324000.0,152890868000.0,12957959.0,1950448.9,6.1194263,0.29905096,167.64940387736783,167.61293806827996,0.0425845978631941,1.044478705657076,-1.243435646819693,168.23661205204078,167.4316799092348,0.0424561069147376,1.044338549095584,-1.239260445567844,0.2192825417114725,0.2193147262573884,44.44423680732455,45.52252933541106,122.16213655763424,127.03683280459764,16.07284026389806,16.451951874918343,6.875133419090189,35.26836307796355,0.6029756976908746,-1.9844244458224027,0.3999358445247543,0.045609999230879,3.550520862825949,0.1044775268118578,0.0012549798689734,0.0002265005662514,0.9928373755839252,0.0874674309219199,0.1363709457376004,0.1678796145753079,5.012874174413884e-05,17.221454336229108,1.4758691058095574,168.2285967624137,167.6284512180789,0.032593303368274,2.125702809067624,-1.596872613322347e-09,-1.4439357827614981e-09,7.879142192818406e-08,13.0,11.0,332.0,330.0,320.0,320.0,0.0,0.0,0.534480012484388
1199,1199,1222.0,9602575.0,1.7406,-85.0855,0.8885,6.54,18.0791,0.0,12677852200.0,41269969000.0,744666760000.0,9119753.0,4048697.0,6.3741255,1.0874425,167.4802987873009,162.03448418591438,0.0917504463612031,1.1010189831567938,-1.0519515922503986,167.66397854901783,167.26162640059397,0.0963774469700733,1.106656752475811,-1.107976564612431,0.2816738017016726,0.2817121156326621,54.28957129577575,56.26120824244359,159.53503985094457,167.9339601756392,26.793535442801907,28.157855349766454,9.78748343681374,46.57406628337728,0.5402731064579981,-1.9751210222746625,0.0831107454034318,0.043115981987177,3.387365584022444,0.2614636408580801,0.026814550661563,0.0589259075087021,0.0284071369355802,0.0717018301297627,0.4407103846963909,0.1260784772594107,3.53160509343493e-05,23.49327309873259,1.33353803826338,167.431730038871,166.6868915933279,0.0508332900013395,1.516342493928504,-8.015882782554073e-10,-7.55847074777648e-10,1.0321487165604037e-07,0.0,0.0,335.0,335.0,336.0,336.0,0.0,0.0,0.5818177927100551
1200,1200,1223.0,9603520.0,0.9353,12.723,0.6149,6.805,17.8314,0.0,18065465300.0,28047411200.0,811058530000.0,25538776.0,2072830.6,6.663665,1.9962946,167.28077970036142,168.73445711282784,0.0317023307427982,1.0327402737291702,1.5487601348294038,167.31959063912578,168.61306272947442,0.0317140306334494,1.0327527524272573,1.5489126252949936,0.3821946598811795,0.3821807581486593,51.96123646577255,52.69557471057045,117.10450626630428,120.79583025379138,25.292606315580183,25.70284737836975,11.39820008864251,41.14979075087047,0.4409302742753716,-1.872999936521497,-0.4794061863275134,0.0592099271737553,2.787656773269437,0.2327693115244131,0.0322071706602031,0.0419189566837447,0.1607704276609387,0.0165363484469194,0.3004389717798248,0.1690488461597181,6.0000864347732895e-05,24.06879835897937,0.7177103768137622,166.4522659943322,168.25677196283434,0.0327580834406583,1.912754629068284,3.123715259543044e-09,7.187199112347888e-09,1.342285366633369e-07,18.0,24.0,305.0,311.0,288.0,288.0,0.0,0.0,0.7396225256884572
1203,1203,1226.0,9607627.0,1.3758,-49.1575,0.5514,5.665,18.107,0.0,15190795300.0,45022077000.0,789264010000.0,16572924.0,2466602.2,5.921911,1.2109656,166.81507698352644,165.41590847814456,0.0636698844308093,1.0679993982593463,1.5654543235227243,166.73941486617434,167.89619421699433,0.0708943459972145,1.076303858115368,1.569488887660787,0.3276247262271027,0.3277806952368395,43.705563595293626,45.79571211331748,132.87319120962144,135.49089080784614,17.916142993802286,18.59445063464346,7.291194423953122,33.711091174281016,0.5408480725901186,-1.9494447256139409,0.0681631541715477,0.0608108213544077,3.3248706553152574,0.213675637408541,0.022507238962595,0.0309172105805565,0.0651391219755106,0.0788670811895745,0.3115266810251598,0.3997137943002971,8.778653590846687e-05,16.872294595415944,1.1338359332302468,166.98928264928955,167.32687982261783,0.0276152273939092,1.0054598133560817,-2.576405050813453e-09,-1.5130020416184232e-09,1.1849651934905109e-07,12.0,1.0,329.0,318.0,318.0,318.0,0.0,0.0,0.6158691007365431
