GalaxyID,MassType_Star,MassType_Gas,MassType_DM,MassType_BH,BlackHoleMass,InitialMassWeightedStellarAge,StarFormationRate
8734902,2.1956692E10,3.8543639E10,7.666746E11,1.4559092E7,2093841.0,6.0543466,1.9648466
8736072,1.14509292E10,1.31421164E10,4.97733992E11,1.274049E7,2537368.5,5.8702507,0.96438026
8737297,2.10883195E10,4.3229639E10,9.6033302E11,1.9991904E7,1.172835E7,6.090031,0.5675887
8739449,1.11968963E10,4.8748917E10,6.812903E11,2.553692E7,2975934.2,5.4653206,1.4265887
8741356,1.64311931E10,3.12997683E10,6.7503699E11,1.6410814E7,2714579.5,5.5672436,0.96274084
8743718,1.94854339E10,1.92439767E10,9.0411159E11,2.424248E7,1.2989991E7,5.1240687,0.34774798
8745475,3.4641322E10,3.32762051E10,1.24056843E12,8.3879464E7,2.2235474E7,5.813987,0.37815544
8747774,1.83795651E10,3.6594029E10,1.16565488E12,4.0969416E7,1.8571654E7,7.235597,0.35926527
8749734,2.10168893E10,6.6568262E10,1.07206849E12,2.3601398E7,2282159.0,5.067968,1.8857658
8751045,1.37675223E10,6.1692465E10,1.06668773E12,2.5922438E7,3121202.0,5.464514,2.2125697
8752042,1.13644646E10,1.38132813E9,2.03935302E11,1.8120022E7,8634537.0,6.1104956,0.16549127
8753690,1.41887642E10,1.31382426E10,4.43839185E11,1.4602463E7,1800575.9,6.1394315,1.2417737
8754568,3.22620293E10,3.512832E10,1.10019373E12,4.2655432E7,1.7149188E7,5.97102,1.6465784
8756517,1.0548737E10,6.6562666E10,7.0474256E11,1.6289619E7,1588328.1,5.4115887,1.2146913
8758648,2.59555574E10,7.7372441E10,1.23387891E12,2.3857002E7,2455405.8,5.7257314,3.5466242
8760226,3.5482411E10,6.7174404E10,1.15150973E12,2.7295878E7,2770428.8,6.7643867,1.8959826
8764213,1.88520899E10,7.5406615E10,1.0947161E12,2.735795E7,2573851.8,5.167611,1.9725634
8766570,3.6311953E10,7.599249E10,1.30540896E12,4.6043288E7,6020757.5,5.298547,3.183177
8768408,2.72599163E10,1.92362947E10,1.26393359E12,8.3865864E7,5.2284324E7,8.858468,0.08536019
8770455,1.82766039E10,5.5964594E10,8.9252594E11,1.4244659E7,5868465.0,6.1668143,1.5956471
8772512,3.35900467E10,8.6061277E10,1.23393697E12,3.4635848E7,7152497.0,5.644709,4.1113944
8774241,2.80298312E10,6.8869898E10,1.27064251E12,2.955946E7,1.2654348E7,6.132929,2.3025017
8776660,2.42207846E10,7.9290573E10,1.19057115E12,3.4685208E7,3849118.8,4.499386,2.8884392
8778323,2.15832515E10,1.1412311E10,9.3488356E11,3.1755154E7,2.0443794E7,8.09151,0.15218908
8779628,1.53648087E10,2.46767145E10,6.3380396E11,1.6290005E7,5134213.0,5.1422896,1.1880083
8780420,1.5924182E10,7.7930152E10,1.05491798E12,2.7430512E7,3914309.0,5.0303855,1.6075491
8782362,1.08490895E10,6.2323581E10,1.12475138E12,1.0872761E7,1048736.2,5.269214,1.2704382
8784218,2.432256E10,2.54701199E10,9.3403048E11,3.1329868E7,1.9447996E7,8.790715,0.484344
8787255,2.98904556E10,4.8280809E10,1.18880652E12,3.5397764E7,1.5922027E7,6.6029997,0.63106954
8789334,2.1848619E10,1.49339535E10,9.8020799E11,2.782601E7,1.604293E7,7.3455014,0.05287593
8790770,1.18877102E10,1.2823892E10,5.5092104E11,2.0184256E7,3356506.8,5.662069,0.81326425
8791779,2.09236234E10,7.184556E10,1.12583718E12,1.8168368E7,2446864.8,5.437964,2.4378285
8793008,2.59565384E10,5.6663089E10,7.8652998E11,2.9162042E7,3191187.0,5.003298,2.0535662
8795479,2.73943593E10,3.6208996E10,9.3595979E11,1.8622424E7,4504824.0,6.7932224,1.4037673
8797511,2.52260741E10,5.1501081E10,1.18066263E12,5.6341272E7,2.701063E7,6.3755116,1.7336475
8799478,1.20968161E10,2.46045123E10,1.23002015E12,5.9766984E7,3.1483774E7,8.595426,0.0037093484
8801710,2.58128876E10,6.753896E10,1.05337638E12,2.961143E7,1.790786E7,6.185907,1.5388064
8803866,2.60617359E10,5.0412798E10,9.9224912E11,1.8847882E7,6750095.5,5.561066,2.2773042
8806616,2.68014858E10,4.2322387E10,1.07565567E12,1.6312655E7,4667437.5,5.7525496,2.8409576
8808175,1.75718093E10,3.23971052E10,8.3801073E11,1.9975358E7,2211035.5,5.7960334,1.797441
8809752,1.6342911E10,3.966267E10,9.6023616E11,2.362268E7,5538163.0,5.7537594,1.0539731
8813149,3.28846623E10,7.8428594E10,1.19202526E12,2.7691856E7,4112598.0,6.246458,3.4642096
8814843,1.58205041E10,7.6196184E10,1.31986424E12,3.4873432E7,5680079.0,4.5989256,2.477701
8816167,1.21203036E10,3.46402048E9,8.9935125E11,3.6809336E7,2.414621E7,8.920483,0.0
8817546,1.14362573E10,1.99702077E10,5.01757444E11,1.086019E7,1032965.94,5.219517,1.3348937
8819793,1.95783455E10,7.57765E10,1.31803198E12,3.3115562E7,3476092.8,6.1506677,2.1379242
8821465,2.38017065E10,6.9012439E10,1.25967729E12,3.0318192E7,1.0649086E7,5.7336645,2.5628967
8823158,1.78962964E10,7.8188012E10,1.09612197E12,1.6328605E7,4987817.5,4.9691973,2.3413084
8824646,3.40377477E10,5.739667E10,1.16454955E12,2.8887054E7,1.7878402E7,6.808822,2.7535124
8826313,1.19389286E10,4.1378394E10,8.1271626E11,1.2875038E7,3383253.2,5.4159718,0.98720664
8827412,3.33762273E10,7.5987476E10,1.22689841E12,5.271362E7,6426722.0,6.3510256,2.1685183
8829295,1.64436613E10,7.1342547E10,9.4362855E11,3.4481916E7,5031345.0,4.266251,2.014816
8831031,1.44332585E10,6.4010764E10,9.125656E11,1.637951E7,1506387.9,5.3278465,2.1388838
8832241,2.21602959E10,6.2284063E10,1.1286197E12,3.6212892E7,8572682.0,6.1231146,2.2177858
8837359,2.87963136E10,6.8742259E10,1.24955578E12,3.3832808E7,9340998.0,5.8517118,2.731094
8838971,1.803759E10,2.2299179E10,6.2615454E11,1.0848804E7,3026574.2,6.118244,1.3787196
8839921,1.1204437E10,1.48993126E10,5.9325927E11,1.085075E7,1133194.6,6.031876,0.8603286
8840876,1.27446815E10,5.6928712E9,2.49046352E11,9083528.0,787621.0,6.1280675,0.86490566
8842093,1.90717788E10,4.9947419E10,8.1037977E11,1.4554495E7,2388190.2,5.5045915,3.4902687
8845659,2.51028746E10,8.3466617E10,1.15192667E12,3.0962952E7,5740050.0,6.025726,2.5668237
8847197,1.83217582E10,4.874854E10,9.8776036E11,1.4536721E7,2642788.5,5.4172993,1.8974501
8849004,2.55537132E10,5.1258749E10,1.216709E12,4.1716884E7,2.3411036E7,5.2261806,0.52382076
8850936,2.94154199E10,4.534381E10,1.32783355E12,4.505782E7,3.1889584E7,7.2883797,0.27004394
8853144,1.86001592E10,4.3461878E10,7.4922348E11,2.552345E7,3941262.0,4.839715,2.3582613
8854395,1.41449134E10,9.8100849E9,4.44595405E11,9078417.0,1637589.9,5.574144,1.7380496
8855097,2.59910615E10,8.6213239E10,1.24076229E12,2.935811E7,3101323.5,5.3092146,2.5837753
8856889,4.8845332E10,3.17008773E10,1.23901719E12,5.2337456E7,3.0666888E7,6.912401,1.7357895
8858658,1.6753578E10,6.9196947E10,1.04405952E12,2.1964584E7,3052875.5,4.7950587,2.320839
8860264,4.5519921E10,5.6227799E10,1.139546E12,1.4630723E7,1343881.6,6.7376666,3.125126
8862669,2.26106409E10,6.3378383E10,1.28496199E12,2.3691426E7,1.1246353E7,5.6454787,0.9689099
8866809,3.35937413E10,5.1666993E10,1.30840474E12,3.7853372E7,1.2070923E7,6.4089518,2.238162
8868681,1.57279744E10,3.4588074E10,9.6994086E11,2.184163E7,6770092.5,6.1988196,0.23468329
8871484,2.24485929E10,4.863882E10,9.5468087E11,2.2822176E7,8073430.5,6.125429,1.5259305
8873581,1.33120932E10,8.3056828E10,1.06195655E12,1.8153574E7,1765963.4,4.4345407,4.2735624
8874841,3.6347798E10,6.0833788E10,1.27931947E12,2.7298898E7,5814739.5,6.8520064,1.9254946
8876820,2.20097782E10,9.137895E10,1.13917768E12,2.0145964E7,2692802.2,6.0010896,2.1550343
8878259,1.92187167E10,5.6301761E10,8.9758676E11,1.4488229E7,2433889.0,5.6091394,1.7794559
8880354,3.36362844E10,6.4571032E10,1.2200246E12,2.6118826E7,1.0395672E7,6.4849124,1.7938448
8882043,1.28644168E10,7.3142346E10,8.9765465E11,1.2795584E7,1262870.1,3.8693519,3.521079
8883149,1.88218163E10,6.0379292E10,9.2750565E11,4.1629416E7,4474931.0,4.842424,2.1877975
8884850,3.38790154E10,6.4363389E10,1.19397404E12,3.7964928E7,1.4157313E7,5.7022624,2.6099012
8886522,1.06690611E10,6.8982882E10,9.4839846E11,2.766638E7,2589305.2,5.2532706,1.3000017
8887633,2.90642452E10,6.122557E10,1.23308383E12,3.1089026E7,1.2416743E7,6.3883443,2.0426238
8889416,2.50809139E10,7.9216869E10,1.04380747E12,3.8556952E7,6300085.0,5.1678467,2.877274
8890852,2.71979397E10,3.9578096E10,9.8150711E11,5.1528752E7,4.280674E7,6.990972,0.07835436
8892341,2.4536574E10,7.6873587E8,1.3189238E12,5.9684184E7,4.9173212E7,9.30649,0.0
8894369,2.74411766E10,6.7604414E10,1.11663671E12,2.3625276E7,4045207.5,6.034733,2.1759574
8895813,3.27940014E10,6.5401496E10,9.978723E11,2.0552562E7,7514650.5,5.7832475,3.541595
8897327,1.57620285E10,6.6484433E10,9.7045473E11,1.9997038E7,5628018.5,5.861094,1.9821115
8898961,2.00962335E10,8.5128307E10,1.13224568E12,1.4472243E7,2346106.8,4.571381,3.1498656
8900329,1.39609078E10,6.6349167E10,1.18923303E12,1.8118582E7,6073486.5,5.8150196,1.4470391
8903544,3.5975397E10,5.6088756E10,1.28979016E12,3.9725524E7,1.2866786E7,6.3535805,1.776801
8905408,1.73006828E10,5.8993168E10,1.1124386E12,2.818164E7,1.0850745E7,6.854567,1.8104295
8906928,3.5037495E10,4.3332665E10,1.10959801E12,2.2562968E7,1.1670286E7,7.4632025,1.3130965
8908282,3.11597875E10,6.4850149E10,1.22279743E12,4.079612E7,2.1138342E7,7.3887606,1.2336001
8910129,2.06902149E10,5.1711193E10,1.20398899E12,3.540626E7,1.2971954E7,7.066888,1.1144195
8911639,2.38359839E10,6.7388097E10,1.16988183E12,2.1828714E7,9467275.0,6.057778,2.0315356
8913386,2.77110907E10,6.5647993E10,1.16153437E12,2.3711596E7,2912487.0,5.739905,2.6516583
8915064,3.5104883E10,2.96761999E10,1.29448254E12,4.5501512E7,2.606522E7,6.6861234,0.14103124
8918814,1.13207245E10,5.0996584E10,9.3005545E11,1.835433E7,4346619.5,5.435813,1.6057153
8919859,1.13498235E10,5.8847529E9,1.89034004E11,7249283.0,1234531.1,4.6855526,1.209631
8920435,2.60758712E10,5.9299578E10,1.24472761E12,3.29571E7,1.3208063E7,5.403081,2.9930463
8922758,3.23249644E10,7.8797292E10,1.10751357E12,4.0073516E7,8244439.0,5.8649244,3.0724258
8924822,2.61525873E10,5.2252803E10,1.22578351E12,4.0803736E7,1.5791639E7,5.9040594,1.3331226
8928044,1.88288696E10,1.79834122E10,5.9722452E11,9155506.0,1540256.2,6.878373,1.4273063
8929122,1.59244503E10,2.70469919E10,6.175066E11,1.0883262E7,1537340.2,6.0256877,1.051394
8930053,2.34645627E10,2.35074847E10,1.21957869E12,5.7804488E7,4.0207748E7,8.751619,0.15946698
8931580,3.5596448E10,5.9278021E10,1.1189538E12,4.9413896E7,2.7286772E7,6.4692454,1.7691568
8933478,2.25012285E10,8.9272623E10,1.07702269E12,2.9135372E7,2794755.8,4.0307355,3.190601
8935447,3.23242332E10,1.66046157E10,1.30499189E12,6.666666E7,4.16043E7,7.9092035,0.03366759
8937440,2.90496635E10,6.0414669E10,1.24803364E12,2.7350132E7,3097424.2,6.0171275,2.4329662
8939368,2.21834875E10,5.2075373E10,1.00408682E12,2.549174E7,5191057.5,6.167062,1.2596823
8941629,1.40593664E10,3.40280873E10,1.27090426E12,4.4156948E7,2.9361194E7,9.847143,0.13230692
8943298,2.65917542E10,6.819326E10,1.16009953E12,6.2173428E7,7303245.0,5.375085,2.5369775
8945137,2.71488451E10,5.1467239E10,1.13105319E12,2.371865E7,4181198.2,5.6900454,2.2243068
8946831,2.40272671E10,6.0012147E10,1.13931334E12,3.6719852E7,2.1732528E7,7.1610217,0.83196175
8948515,2.00507167E10,4.9710293E10,1.28911147E12,4.977644E7,3.0494676E7,7.437544,0.52943116
8950687,1.34401239E10,6.1534986E10,1.14841708E12,2.3697326E7,7031617.5,6.2433887,1.34048
8951969,1.67493284E10,2.02781532E10,6.7652033E11,1.8136198E7,1758421.4,7.0722575,0.8815714
8953149,2.60324495E10,3.8900335E10,1.23634136E12,3.7798792E7,1.6440805E7,6.088678,0.66483283
8956637,1.5159723E10,4.2439545E10,9.5170455E11,1.759275E7,7131822.0,5.7605653,1.0120299
8958333,2.06264586E10,3.4764857E10,1.19661108E12,5.88988E7,4.3467876E7,9.068921,0.28261584
8960070,3.9394308E10,2.91866563E10,1.26867433E12,1.1298004E8,4.5233296E7,8.225348,1.2665396
8961773,1.72531384E10,4.3817611E10,1.23688426E12,2.5873848E7,8515056.0,6.159296,1.0459518
8963515,1.2770348E10,5.1262231E10,1.36015669E12,2.184373E7,1.2633674E7,6.701963,0.19181259
8965615,2.55571272E10,5.1933442E10,1.0838965E12,2.9082932E7,3192646.0,5.8055673,3.585775
8967474,3.10629233E10,5.7907966E10,1.07450198E12,4.537068E7,9167407.0,6.3918967,1.4511676
8968984,2.04099379E10,3.6436726E10,1.21985971E12,3.6942704E7,2.6642168E7,8.39147,0.124420494
8970963,3.9266615E10,6.5214071E10,1.14887269E12,2.3595514E7,3304243.2,7.1407776,2.4180763
8972409,2.66915328E10,1.2203479E10,1.05117562E12,4.0986572E7,2.3366758E7,6.8908944,0.0
8974623,2.1295657E10,2.29299446E10,1.23533302E12,6.8521328E7,2.8051508E7,7.414415,0.002877207
8976542,2.06209987E10,4.9875223E10,9.8004317E11,1.6332766E7,1646990.8,4.9651217,2.80315
8978301,2.45739889E10,5.7556926E10,1.1027048E12,3.1870946E7,1.1856987E7,5.8131948,1.5683781
8980187,3.26674575E10,2.52211016E10,1.26982816E12,9.384516E7,6.3257768E7,8.654226,0.09632459
8982466,2.41854648E10,6.3111926E10,1.11265199E12,2.5308812E7,1.1982108E7,5.957534,2.376931
8984019,3.22024653E10,4.7195894E10,1.21164818E12,5.7026516E7,2.1122328E7,6.4417715,1.3218014
8986033,1.86137559E10,5.9226935E10,1.07265982E12,2.7221598E7,5542797.5,5.1029572,2.0174208
8988007,1.6675415E10,3.28883814E10,1.35409749E12,3.8777868E7,2.8877012E7,9.200995,0.09078681
8990039,2.52846674E10,3.571642E10,9.7793933E11,3.5680276E7,1.8415374E7,6.513531,1.4549812
8991644,2.51252265E10,4.3825795E10,1.11963236E12,2.518968E7,1.2156699E7,7.0221705,0.9474247
8993208,3.6568478E10,1.6306487E9,1.37966322E12,7.2793376E7,5.1092836E7,7.4848657,0.0026523368
8995406,1.35640402E10,2.76653998E10,1.28644533E12,4.2517004E7,2.4100994E7,8.421564,0.0060762544
8997131,2.18140836E10,6.2314025E10,1.13560991E12,2.441315E7,1.0492504E7,6.2405977,0.7048057
9000212,1.61888358E10,3.9083139E10,9.9625317E11,2.1826998E7,7383341.0,5.0377145,1.4744885
9001485,1.14452531E10,2.85281869E9,1.78020434E11,5423859.5,487511.5,6.6347704,0.71892935
9002084,2.31575634E10,3.02481551E10,8.5752683E11,3.6235372E7,5284946.5,6.3325987,2.153604
9003480,2.80359342E10,6.0165902E10,1.12478047E12,3.0782262E7,4353034.5,5.245193,2.6908226
9005186,2.92722954E10,6.1055496E10,1.13107259E12,2.390622E7,9011644.0,7.3263073,1.5097295
9006563,2.01861018E10,6.6960339E10,1.09391138E12,2.1868152E7,4420375.5,4.8577123,1.6499541
9008304,2.83317084E10,6.6345878E10,1.21154149E12,3.694158E7,1.0322948E7,5.865276,1.6759644
9010268,1.22172355E10,2.84315054E10,8.2944033E11,2.5755644E7,7513199.0,5.8787365,0.7420033
9011155,1.44173885E10,5.3326688E10,8.5756563E11,1.9988926E7,2057413.2,4.7967386,2.042622
9012765,1.32341914E10,5.4932173E10,8.5562661E11,1.836803E7,2147797.2,5.6935472,1.010593
9014149,2.11329106E10,3.9045231E10,1.22144988E12,5.280104E7,2.50942E7,7.719514,0.56654936
9015914,3.18593577E10,5.3838574E10,1.03231888E12,6.4105316E7,6530179.5,5.6016684,2.0233269
9017404,1.74889124E10,7.6062384E10,1.18780802E12,2.1869818E7,8674923.0,4.7213,0.73523474
9019265,1.36187597E10,4.5291885E10,1.12671955E12,2.211219E7,7180910.5,6.2705235,0.5533921
9020524,2.62457426E10,2.75508838E10,1.32347082E12,4.5854248E7,3.5294948E7,6.8136015,0.0110057965
9022544,1.64944097E10,6.0267807E10,1.12833855E12,2.374076E7,7488660.0,5.154131,1.0973397
9024232,2.98505093E10,4.8132674E10,1.18742018E12,2.7200332E7,3930714.2,6.6698074,1.8166063
9026380,1.36633108E10,4.9292501E10,9.195946E11,2.5821196E7,4950859.0,6.3804383,1.0684317
9027313,1.22131681E10,8.2809231E9,1.499242E11,1.0883812E7,1509781.0,6.055038,1.0772916
9029373,3.13146061E10,3.42630441E10,1.26534903E12,6.3449652E7,2.479089E7,7.593215,0.021145115
9031124,3.7229228E10,5.3563597E10,1.23095089E12,3.6626124E7,8307228.0,7.2800474,2.1474195
9032934,1.56854804E10,6.7278762E10,9.3137397E11,1.0920165E7,1573396.6,5.8155,1.7074842
9034192,1.9010046E10,4.327537E10,7.6618013E11,1.4610291E7,4422281.0,6.3576546,1.3580263
9035934,2.18438758E10,4.3070657E10,1.03121361E12,2.3379394E7,9292352.0,6.322204,0.9788907
9037350,2.89371709E10,1.83986053E10,1.21915205E12,5.4051952E7,3.41551E7,7.0939903,0.71688455
9039181,2.10771087E10,5.5661576E10,9.7902513E11,2.3199264E7,1.0319024E7,6.510409,1.3915958
9040800,3.11062876E10,5.0641392E10,1.17838433E12,6.3836084E7,1.8651378E7,6.9146485,1.3060068
9042745,2.99409203E10,6.740702E10,8.817838E11,2.3710994E7,3566229.5,6.405364,2.360445
9044113,2.07643218E10,4.7982494E10,8.0646301E11,2.5697134E7,4684053.5,5.681404,2.103979
9045697,3.4870501E10,5.7207591E10,1.03914412E12,1.2787736E7,3314086.2,7.075595,2.4768333
9046861,3.30126438E10,5.640346E10,1.01976369E12,2.027604E7,1684173.9,6.7352057,2.2754512
9048285,2.57016095E10,2.81337733E10,9.1721925E11,1.8118164E7,8983625.0,7.635579,1.1189378
9049342,3.27393874E10,4.7140471E10,1.1827666E12,4.067954E7,1.1291007E7,6.3341913,1.688199
9051081,2.59166044E10,3.8085407E10,1.13362246E12,3.8927124E7,2.4105632E7,5.6720877,1.6107683
9052812,1.34758636E10,5.0905706E10,1.13134404E12,3.027084E7,1.2393586E7,4.376802,0.5690099
9054328,3.32879053E10,5.9633009E10,1.08736722E12,3.2929928E7,1.1009078E7,6.22389,2.0732448
9055874,2.0851671E10,2.99540091E10,1.00736375E12,2.195864E7,1.4690101E7,6.4293995,0.24621227
9057798,2.20398879E10,4.6110736E10,1.16191252E12,5.4196016E7,3.3747424E7,7.422917,1.1783535
9059235,3.21777439E10,3.27654523E10,1.22532777E12,5.3736508E7,1.3183604E7,7.2183867,1.108293
9060709,2.24941302E10,3.06978304E10,9.7419703E11,3.253975E7,1.71201E7,6.600146,1.1336071
9062529,1.3667755E10,1.31264625E10,7.2388064E11,2.0081776E7,2639768.8,6.1061115,0.66189414
9063625,1.66254162E10,7.9831884E10,9.9212316E11,2.3999878E7,5737896.5,4.7722273,2.7829103
9065059,2.01820283E10,3.17719429E10,1.31790576E12,5.0117384E7,3.4857756E7,7.6310363,0.008768861
9067175,1.98205399E10,7.5334902E10,9.8848748E11,2.369147E7,2529521.2,5.6785736,1.4831901
9068673,3.01723423E10,3.00857856E10,1.20264144E12,6.331064E7,2.890428E7,6.877295,0.11796088
9070702,1.58509855E10,2.2411604E10,6.6939447E11,1.2688364E7,3169013.0,6.199431,1.1500125
9071732,2.7203842E10,4.6015136E10,1.08447813E12,4.9329496E7,1.1357069E7,6.5239587,1.998478
9073345,1.85801073E10,6.1632176E10,9.3432126E11,2.0118756E7,4642464.5,6.2336307,1.4965934
9074810,2.66292265E10,3.09832888E10,8.2566886E11,3.5554872E7,2.2372014E7,7.2943177,0.22980706
9078222,2.63154094E10,1.10779853E10,1.12152294E12,5.6479076E7,3.9374064E7,7.8884864,0.20948647
9080087,3.30383708E10,4.3399467E10,1.27571303E12,4.2547932E7,2.231865E7,6.1554446,0.070063025
9081992,2.74675302E10,4.2838532E10,1.08237436E12,2.3527442E7,2377578.0,7.130227,1.4759135
9083853,3.29532518E10,6.0911038E10,1.09748886E12,1.9957716E7,7015373.0,6.3390026,2.2666433
9085596,1.35050414E10,1.71205192E10,7.4742019E11,2.9482348E7,2.367252E7,7.480146,0.25766978
9086643,2.57491948E10,2.92008776E10,1.13648245E12,4.939592E7,2.583266E7,7.4756775,1.0130239
9088199,3.5577823E10,2.45063107E10,1.01565307E12,8.3173688E7,3.6086516E7,6.943558,1.2040995
9089858,2.08732529E10,1.11978772E10,7.0709851E11,2.1698636E7,1.4365414E7,7.6537704,1.1125256
9091411,3.035264E10,5.1323687E10,1.13689939E12,2.9176116E7,1.1684478E7,7.3522353,1.6473728
9092694,1.55488082E10,4.8096395E10,9.1751973E11,2.3617098E7,3419742.8,5.4139915,1.0899326
9094127,1.93665475E10,4.6500078E10,9.303851E11,1.2855022E7,1151761.1,6.224809,1.5755022
9095346,2.36818452E10,4.7858258E10,1.04134489E12,2.7629798E7,1.873744E7,5.9102955,1.8933191
9098658,2.08369725E10,2.97026273E10,1.23404367E12,4.364242E7,2.8362046E7,7.2568817,0.6740512
9100587,1.10820321E10,4.5733966E10,7.2685702E11,3.2640808E7,3974488.8,5.2320685,1.8227134
9101582,1.98513357E10,2.07547023E10,6.1608146E11,1.9944964E7,6514865.5,6.328239,0.54367363
9103216,2.70023598E10,4.4532249E10,1.14464548E12,3.7440228E7,2.0283118E7,5.2284856,1.7552853
9105124,1.7105366E10,5.7163198E10,8.2194602E11,2.5595036E7,4461272.5,5.0203505,1.7102406
9106483,3.19100662E10,2.7951728E8,1.34443146E12,6.5450784E7,4.524728E7,8.125881,0.0
9108583,2.02307256E10,2.61530235E10,1.32909394E12,5.1251004E7,3.8073648E7,8.041167,0.6129961
9110373,3.04013865E10,3.34941819E10,1.1448396E12,5.0300504E7,1.6274719E7,5.858373,0.6591732
9112391,1.06226964E10,4.234829E10,9.3890701E11,1.2729381E7,1472266.0,6.2380285,1.188376
9113324,2.1931307E10,5.2985102E10,9.3329359E11,1.8164198E7,7007475.0,5.1835923,1.5469013
9114531,1.74685737E10,1.74679204E10,1.2999797E12,5.4761716E7,3.3722368E7,8.42258,0.0
9116297,1.84916152E10,3.0756137E10,1.30903494E12,4.8496824E7,3.5858816E7,8.872822,0.18695511
9119232,2.87053844E10,6.260342E10,1.03797103E12,1.9057232E7,6416803.0,6.1059594,2.0678928
9121173,3.35971287E10,2.16233103E10,1.14669126E12,3.43358E7,1.9887866E7,6.8577757,0.54257864
9123037,1.46518446E10,5.2515643E10,7.758461E11,1.6369092E7,1658606.9,5.020234,1.4817694
9125262,1.73588849E10,1.71278756E10,1.31346543E12,4.910732E7,3.6792584E7,10.580174,0.0
9126772,4.3930866E10,4.795716E10,1.09818695E12,3.1089038E7,1.6081836E7,6.7254925,2.1539674
9129643,3.09366661E10,4.8307839E10,1.00195395E12,2.5357458E7,5631061.0,6.854801,1.7223974
9131265,3.23701268E10,4.1813631E10,1.01039827E12,6.5328552E7,2.3591318E7,6.9210796,1.4277126
9132633,1.77524449E10,6.6518958E10,9.5005639E11,1.8135818E7,2379056.2,5.652466,2.036236
9133843,2.05582418E10,2.95637996E10,1.31812884E12,6.5181212E7,3.8781644E7,8.101972,0.942012
9135991,2.0660863E10,2.68975739E10,1.191909E12,4.6382804E7,3.5734024E7,8.55111,0.56696194
9137545,1.16576584E10,4.5448368E10,8.1185348E11,2.0129606E7,2183006.8,5.301555,0.98573136
9139293,2.01740677E10,4.8034914E10,9.6239813E11,1.8129236E7,2210842.8,5.860075,1.3059179
9140633,2.04113981E10,5.1807937E10,1.00048024E12,2.850162E7,1.2667418E7,6.8955054,0.9814243
9142108,1.45918167E10,3.5228897E10,8.3907713E11,3.2848004E7,4747779.0,5.6727977,1.0179236
9144377,1.62712801E10,3.5479458E10,8.5744923E11,2.142455E7,5849146.5,5.0863357,1.3021948
9146096,2.72801587E10,6.6896097E10,8.1649743E11,2.304809E7,1.0527885E7,6.832441,1.5286297
9147203,2.70639452E10,3.7640659E10,1.00413538E12,2.1798578E7,9712307.0,6.210255,2.1841447
9148965,2.0121303E10,5.3697802E10,9.1668591E11,1.9935476E7,2788177.8,5.9812126,1.7512958
9150431,2.81494036E10,1.48073339E10,1.28586364E12,3.2626768E7,2.0350428E7,7.500264,0.13693893
9152138,1.72683837E10,2.7599743E10,7.5005723E11,2.0045778E7,7549351.0,5.166593,0.58778757
9153722,2.05531873E10,5.0573136E10,9.9384885E11,2.1915348E7,2159918.8,4.7886696,3.9414062
9155184,2.66915185E10,5.4566035E10,9.9601082E11,2.9014202E7,3949615.8,6.2152743,1.9508305
9156677,2.39933133E10,4.5124788E10,1.04142248E12,3.3145384E7,1.8228798E7,7.1557603,0.9981959
9158108,3.046477E10,2.80360986E9,1.29640209E12,8.9347981E8,5.8633332E7,8.729671,0.0
9161416,2.89305129E10,2.77960069E10,1.05875715E12,3.394576E7,1.7869772E7,7.559782,1.732975
9162874,1.12651899E10,5.1369824E10,1.09554015E12,2.8732482E7,1.4636794E7,6.997575,0.293858
9164674,2.47214039E10,5.9310957E10,9.919778E11,2.355279E7,8443155.0,5.889846,2.0489984
9166020,2.31612621E10,4.3552481E10,1.18901008E12,5.2813028E7,1.1704824E7,6.1649346,2.0276384
9168151,1.65920348E10,5.1006185E10,7.8154668E11,2.0210916E7,6620890.0,6.2745833,0.82097167
9169642,2.21686559E10,3.6503118E10,8.677745E11,1.5618902E7,7525864.0,6.3637767,1.523031
9170940,4.2831868E10,6.3168394E9,1.16914494E12,9.1537576E7,7.5172224E7,8.921274,0.0
9172705,1.04369172E10,2.00944169E10,6.088683E11,8570202.0,5976111.5,6.949127,0.65209675
9173509,1.12470405E10,1.40704809E10,3.60064319E11,9809661.0,5460385.5,6.5990415,0.39891616
9174356,2.62665175E10,5.2007514E10,1.04752067E12,2.5414192E7,6721010.5,5.4125547,1.810687
9176118,3.02088356E10,3.11915807E10,1.19637842E12,4.5252208E7,1.607619E7,7.084053,1.1910229
9177951,1.44175135E10,2.15805235E10,1.07477343E12,4.6068736E7,1.4855893E7,6.4503746,0.038184896
9179611,2.5515479E10,3.31634504E10,1.08297545E12,5.35451E7,1.8467274E7,6.5142746,0.30461803
9181451,1.62553846E10,3.12770519E10,1.13996294E12,3.9820872E7,2.2936614E7,7.7367835,0.11919413
9184391,1.27458918E10,4.4011184E10,8.3147627E11,1.841502E7,2198813.8,4.916309,2.2248974
9186583,1.96105912E10,4.3823608E10,9.4540274E11,2.2308118E7,2423761.2,4.9507065,2.733044
9187925,2.34555331E10,5.8281202E10,9.9280185E11,1.8189096E7,1810539.5,5.623936,1.822044
9189661,1.55009853E10,1.98746747E10,1.20408598E12,6.5351512E7,4.1170212E7,9.630429,0.012841456
9191104,2.59747738E10,3.6516393E10,1.04555263E12,4.4758388E7,1.7817998E7,6.847563,0.6854134
